Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Kyrgyz Republic,KGZ,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668750000,561111111.1,494687500,411439393.9,317790209.8,324537037,338430897.8,305764078.9,293882543.3,238826890.8,274504790.7,266525611.8,298958002.7,322988358.5,401893912.8,430785773.9,509791322.7,650353866.8,900556670.5,864451183,869076653,1129694282,1328019658,1353091884,1304925439,1150731980,
Cambodia,KHM,General government final consumption expenditure (current US$),119999991.4,122857134.3,134285705.7,142857128.6,151428562.9,139999991.4,151428562.9,168571437.1,174285705.7,157277002.3,162045363.7,,,,,,,,,,,,,,,,,,,,,,,113792487.9,193549286.9,201012322.5,201629503.4,187689984,149920660.3,173862739.9,191208095.5,210989551.5,233138881.8,245041900,239329980.3,256133507.5,251725418.2,495102732.5,583281932.1,641014688.7,713286629.4,772263732.7,812641475.8,854707313.3,917631261.4,974332893.1,1042868646
Kiribati,KIR,General government final consumption expenditure (current US$),,,,,,,,,,,,,5264670.659,8530460.836,13529687.87,9914910.329,10400830.99,10462408.52,8726107.36,13124301.36,16534957.87,16978855.44,16020894.61,14359459.46,13494515.14,11614637.89,11106283.42,12121551.6,14169075.71,15720385.89,15011318.4,18052656.18,18389394.83,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,3888888.889,5285185.185,6037037.037,6351851.852,8814814.815,9444444.444,9903703.704,11937037.04,12351851.85,13640740.74,14770370.37,16388888.89,18596296.3,20911111.11,20759259.26,23248148.15,25300000,32218518.52,32529629.63,33896296.3,36736736.74,40388536.68,43558373.19,46097949.8,49764579.39,46127609.09,42950357.77,53444444.44,57244444.44,56503703.7,63051851.85,75540740.74,77018518.52,76674074.07,78485185.19,93255555.56,105488888.9,115511111.1,124007407.4,132592592.6
"Korea, Rep.",KOR,General government final consumption expenditure (current US$),563486933.8,320936091.6,381770699.1,420232385.5,283896020.5,279316816.8,380224073.1,479373059.3,621290439.2,761556080,890971148.9,1008209708,1137213978,1233179353,1879743862,2420041322,3236157025,4132024793,5181818182,6636363636,7841561991,8858787425,9288586748,9814502095,10353482717,10818716811,12063985478,14859647203,19904028873,26710005064,31440036170,36012136088,39894703132,43062279642,48641110212,57837981511,64625893468,59171230645,44290586825,55836375566,63679882578,64962005902,73903156448,84845712943,97823141131,119298000000,139822000000,156373000000,146773000000,136817000000,158390000000,175388000000,181384000000,195887000000,213421000000,207545000000,214708000000
Kuwait,KWT,General government final consumption expenditure (current US$),,,,,,277233268,330439652.8,378045365.4,403248389.8,425651078.1,390086810.4,486661050.3,603830951.7,723533378.3,951909959.1,1329310345,1478454172,2045708304,2238822246,2763386397,3199778024,3562410330,4158388329,4415814751,4542958460,4803523936,4828596008,4928884105,5436416129,6174608577,7140625000,8391136124,11031356851,8586423841,8429292929,8753351206,8587174683,8081108144,7913385827,8091327530,8099738918,8245842517,9638038500,11010067114,11801832372,12695205479,14110957960,16055594652,19747023810,19580958999,19771807397,22922463768,26214362272,28539492243,28875614898,28005982054,
Lao PDR,LAO,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,114285714.3,206666660,153684205.3,90225395.02,65049029.88,,,,,,,,,,,,116146230,119396260.4,120060422.1,138216377.4,165525794.7,221544189,288175219.6,357148052.6,513230956.6,626257903.8,679732234,811964145.9,1097256083,1629278861,1618647945,1731776452,1901142029
Lebanon,LBN,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491253073.9,697752355.7,855394242.7,822634423.3,1056645385,1207826275,1450007306,1967529959,2683988308,2879696491,2946591292,2980431177,3105804312,3275621891,3340630182,3060033167,3128358209,3200663350,3409618574,3904477612,4566500829,4698507463,5011608624,5167154954,6518684738,6778187681,6507440899,6914899798
Liberia,LBR,General government final consumption expenditure (current US$),16300000,22100000,24400000,30700000,34200000,35600000,39500000,41400000,42500000,45300000,45100000,53100000,55400000,56000000,64500000,73200000,89300000,120000000,139000000,156600000,182000000,211000000,243000000,204000000,187000000,230000000,185000000,,,,,,,,,,,,,,39850700,35079400,19230900,17903800,51630100,61577400,56461500,100583600,155776000,181994000,184042800,234789500,268179200,372800000,335524000,343000000,335000000
Libya,LBY,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7051553672,8464552903,9783380682,7003942181,6469575201,5699593399,6646062271,7231503580,7140718563,6688227684,7059742288,6486531152,3210236220,3280708984,4364230769,5351803730,5889235688,8048154602,8664596273,,,,,,,,
St. Lucia,LCA,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,12237037.04,13311111.11,15462962.96,18466666.67,25148148.15,27925925.93,30392592.59,34200000,38862962.96,40700000,44329629.63,44777777.78,56970370.37,54292592.59,58655555.56,60818518.52,66477777.78,75025925.93,87592592.59,87681481.48,94203703.7,92081481.48,102044444.4,107211111.1,116707111.1,109719259.3,120257518.5,116293481.5,116123555.6,134600851.9,138049666.7,153291629.6,162537851.9,176287666.7,179533740.7,189977777.8,189683666.7,198318666.7,196588148.1,190333333.3
Liechtenstein,LIE,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,General government final consumption expenditure (current US$),191423445.4,193072416,198110637.9,169771680.7,181510184.9,243067226.9,243277310.9,255144032.9,236660739.5,247226890.8,272773109.2,297470489,317755443.9,315000000,412481203,353780313.8,359215220,351521984.2,259000640.6,308156711.6,343920145.2,327792207.8,396059586.7,420271993.2,469143081.8,611156111.9,659528907.9,663654891.3,686859478.2,732593620,783949076.4,885496736.8,934793520.4,947661423.8,1133184945,1494712195,1465912792,1562907211,1547633825,1413517974,1716517335,1616032670,2103256235,2296125155,2609635339,3194458403,4344325714,4940600163,6588783925,7408329911,4796642624,5588720502,5217972248,5777405884,6648496875,7248472474,6972765121
Lesotho,LSO,General government final consumption expenditure (current US$),5739885.202,7559848.803,7979840.403,7979840.403,7979840.403,9659806.804,7139857.203,9519809.604,8679826.403,8539829.203,5599888.002,8389261.745,10407180.95,11527377.52,16188373.8,21636240.7,21849126.03,25298988.04,35648574.06,47505938.24,94032229.07,90745868.95,,,,,,,,,,,,,,,,,,,,,,,,,,603798223,628964315.1,715980032.3,903813582.5,965831623.3,986967113.3,877567296,921798262.2,825071126.8,
Lithuania,LTU,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1887930157,2018599914,2444676133,2909342943,2596591886,2585352525,2590801467,2935963088,3676380372,4341149155,4834449683,5779274815,6933267378,8928441534,7950837642,7368280637,7975643427,7491321256,7870702028,8216042279,7278328591,7574075927
Luxembourg,LUX,General government final consumption expenditure (current US$),71983466.53,73313695.71,84620634.08,101974065.2,102064762.2,103008341.5,113128015.3,120487730,131700079.3,139174836.9,162369665.2,188651258.8,237004032.6,312068101.8,386893434.1,494538115.6,534862904.9,638124479.5,782736518.5,934859934,1065297834,933051825.3,802162722.9,756861854,723200432.8,764105509.9,1090995485,1435986710,1545477894,1604582719,2089472236,2190413585,2556091970,2607307486,2816031710,3437313903,3506238436,3211936175,3195056679,3406502237,3155272711,3367249217,3832492001,4954944695,5901733300,6404020644,6726946431,7743852998,8787376593,8971706029,9064903993,10015475614,9866428281,10672811530,11084872346,9585870454,9787672765
Latvia,LVA,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1361446092,1308814446,1369257198,1631301084,1693660822,1644989571,1708528095,1950359254,2468102324,2847793678,3010186683,3690731126,5449742853,7060796667,4975750626,4363426298,5140522685,4880966506,5339463552,5499940228,4873840539,4848905606
"Macao SAR, China",MAC,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,66336856.31,64172985.72,80519706.79,98264739.71,114810562.6,146570451.2,187050717.6,253799524.5,330507418,407031220.7,437389461,504543400.8,585153825.9,673460679.2,750150632.7,825298107.9,867799669.1,969606726.8,843519106.9,851559096.3,896880523.8,965316910.2,1023783999,1189224950,1296523108,1610647221,1833642972,2080583144,2301117193,2612805867,2965118462,3350230934,3897785179,4358797746,4595335178
St. Martin (French part),MAF,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,General government final consumption expenditure (current US$),241082877.2,258867700.8,288509020.8,337911273.6,365576524.1,353719988.1,365576524.1,379409149.3,418930935.7,436320521.7,475644699.1,536435643.6,628368979.3,728286542.2,923612064.6,1445774213,2077025773,2293429263,2752537980,3393347183,3873103694,3241917522,3173720737,2677389507,2349946087,2577451058,3453385176,4012315772,4511216820,4563276077,4737537435,5028068109,5550471516,5679071459,6178355471,7039068419,6818320208,6662433179,6651341312,7125916864,6840482665,7058203521,7450683531,9071303194,10676088385,11562766396,12246634715,13843731309,15510883450,16944309987,16730385401,18956971038,19492605813,21213372197,21869431260,19327550362,19217408014
Monaco,MCO,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474786278.5,459347826.1,354761904.8,228864059.6,121719465.6,132304920.6,223676438.6,336136447.4,389812517,398655126.8,469665703.7,732019708.9,859952388.4,1313215743,1370113505,1389598926,1532294567,1601704758,1609491213,1591453162,1336622207,1282883687
Madagascar,MDG,General government final consumption expenditure (current US$),96004237.24,107738206.4,127294420,125516793.3,129428117,133339039.7,139384070.5,146851032.7,162496323.6,163238908.3,145705181,177678065.3,183187922.6,202410403.6,214777983.3,247370074.4,244638712.9,260088190.4,317396093.6,424995700.2,489378759.2,417007258.2,375197356.1,337060178.6,289267202.8,278959163.1,288174818.7,234254925.7,198710100.8,218846020.5,247303925.2,233921238.9,248591469.6,264665558.1,205034136.3,211989064.6,389962485,277221123.8,292633395.8,267711359.7,350651002.9,411762081,357728006.4,505135110.8,302889332.4,463495278,493825869.6,902503350.4,873420454.2,808117939.3,928699251.2,1007993363,956626520.3,1028076917,1162032228,746505013.2,989074654.7
Maldives,MDV,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,General government final consumption expenditure (current US$),736552000,809224000,953088000,1104168000,1284720000,1372744000,1582144000,1745016000,2008704000,2233624000,2579456000,2986512000,3899144000,5074136000,6581448000,9079448000,9799753247,8803867257,11192855263,14662978070,19510608696,26926367347,18188758865,13103563697,16219642431,17026021798,11781966329,12331644174,15409575470,18436993297,22025623622,28545792473,36108304307,65402306137,66027776955,45279387482,49495877964,58163323230,58200919440,66088890109,76909619696,82500797448,85073436205,80687498841,82249386408,92646184127,101512000000,110239000000,119842000000,107270000000,122543000000,135538000000,140405000000,153725000000,158625000000,143376000000,127574000000
Marshall Islands,MHL,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macedonia, FYR",MKD,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851828621.9,1016928571,452185621.7,537584353.4,643764434.2,826535433.1,801629072.7,736955016.1,723513245.4,755874504.4,638762442.3,884091179.7,833895365.6,894255213.8,989081268.2,1012951544,1132847559,1400788736,1841515058,1793444987,1720626261,1901661286,1817299119,1893618535,1944350530,1676753017,1712465351
Mali,MLI,General government final consumption expenditure (current US$),,,,,,,,32764962.24,40219020.32,40854653.74,40825881.11,49844128.76,65092078.01,54457102.45,72487574.19,97785530.88,84131235.55,111160995.8,144137602.4,182170020.3,0,0,0,0,0,256751613.2,339205887,358861449.8,383148194.3,371730139.9,456878744.5,388363418.3,430069990.8,372881164.4,224780157.7,267199093.5,305360702.1,302123085.4,547331028.2,505073013.7,484992338.8,519738933.5,597494231.8,732173537.9,841765653.7,864713904,915068003.8,1135978958,1517938711,1483365782,1675244358,2438996995,1926689102,2209276577,2340475107,2121097406,2312495596
Malta,MLT,General government final consumption expenditure (current US$),,,,,,,,,,,44800638.78,48715279.97,52752362.74,62801420.09,71005679.92,80697869.02,85870948.2,95716681.92,121667038,152334371.3,186616828.2,198367895.2,210347812.5,193509480.8,177236614.2,182818997.1,231707013.3,289286655.1,323412352.4,349154348.4,413413751.2,462778353.3,524188989.1,502572599.7,565297057.8,618555447.5,682944259.2,680458236,718863962.9,736117090,763472467.2,822569875,882486882.5,1027654490,1158196313,1157940555,1257935014,1413495757,1771495532,1686440678,1703841060,1868754726,1860865824,1964045916,2128582502,1874516112,1841440785
Myanmar,MMR,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215899812.8,291946981.9,319383322.3,457063213.8,545366277.6,675811466.2,727705432.2,738215165.6,1022561887,918908030,914488741.7,955871559.6,862302454.1,869499468.9,888808544.5,777992680.5,849317477.9
Mongolia,MNG,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,574600000,577200000,583600000,468750000,507625000,757500000,794566666.7,824866633.3,830500000,623640000,500357894.7,208823943.7,149011137.4,233003004.5,161232919.5,169515119.4,144249927.2,175413934.1,154741806.2,174027310.5,212913413.7,225161573.1,227210700.9,288206665.4,306321632.2,398873955.6,553563970.7,861443585.4,675939940.1,912210490.4,1275745453,1662819976,1693192028,1591526653,1589657960,1613099532
Northern Mariana Islands,MNP,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,428641975.3,496328611.9,511296296.3,672278607,509716981.1,575754629.6,694163366.3,260681114.6,248587495.2,302859444.2,339575933.7,485560543.7,425746970.6,499684189.2,689925240.3,358338809.6,426981857.1,574200483.4,740333678.6,913347472.8,810310700.6,902517562.2,849145164.3,977212738,1289008866,1399847661,1436723473,1571737178,1947599965,1973210638,1888426718,2619314546,3029605181,3823429835,4420410265,3946897862,3109860247
Mauritania,MRT,General government final consumption expenditure (current US$),48413540.6,50473688.12,53563914.46,55624061.98,56654140.8,57684228.94,57684228.94,52005321.32,49164051.62,53167889.66,52830075.43,59147826.88,91464049.61,111780393,128822252.1,167404354.1,298529304.2,348128634.2,338401904.5,342809972.7,321177139.3,290001054.3,240544761.2,260161583.8,223357615.3,198521116.7,189549579.8,222270943.1,232275634.2,247950055.7,264517607.1,238785880.4,186654716.4,150311242.8,152025086,150965569.3,159702890.2,151172186.3,249052020.4,263479638.1,261416744.2,259172787.4,343434689,449085675,487602860,550626737.9,656749813.8,844502165.6,880006098.9,791684470,863530968.9,938365875,1035050822,1104324077,1156209367,1094726457,945461732.9
Mauritius,MUS,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,95188206.24,120775505.9,151379942.6,159953076.2,159285816.5,159122699,149367670.7,145734738.9,132968123.9,124008418.3,153567397.4,220139460.5,271177359.2,267413343.1,359740303.4,388984539,429215932.5,457468257,519853694.8,572711847.8,634438692.7,589590754.8,573228540.3,614837150.3,647091567.1,624667005.4,662672181.4,798219995.3,910701143.7,927836439.9,992743179.2,1013518045,1245255300,1270940369,1382355998,1550790775,1558668885,1771515305,1897810696,1731081362,1853425936
Malawi,MWI,General government final consumption expenditure (current US$),28140022.53,30100024.1,33600026.9,35420028.36,32200025.78,36260029.03,42700034.19,45981400.38,42600017.05,43920017.58,47520019.02,54158532.69,56390186.55,59443731.25,78102393.28,86474997.89,94522366.88,109200280.7,159052778.9,200764394.4,238764973.4,221155146.8,206535409,200806403.7,189616380.7,200105094,233091298.6,226010954.2,216803896.2,259754927.6,283229577,264615521.8,253456895.1,269806906.2,372910825.4,292771501.7,318911025.2,466606126.5,257049522.1,238790048.8,254165531.6,271359028.7,367304981.7,301563729.4,328128977.5,394392286.9,455519964.8,487273352.5,703852146.6,987234539.9,975976439.6,1072769490,867189685.8,903292728,759131899.2,887916435.1,880133485.1
Malaysia,MYS,General government final consumption expenditure (current US$),257835195.3,281011400.8,302256239.4,348608650.2,406871031,454189076.2,515670358,529189794.9,541743597.3,567173036.7,649577290,737344166.7,1007181763,1245379896,1515047817,1694535809,1755111268,2270369155,2591075691,2915509413,3988302448,4458370036,4839111630,4675785680,4936543395,4700272573,4629130549,4786474163,5020620246,5462935654,6072682909,6729706139,7697805003,8449555184,9134659351,10975677831,11200413387,10767620129,7050040766,8695789474,9533947368,11170526316,13067368421,14291052632,15693421053,16468537931,18168856660,22387421457,26554717369,26391521464,32084070659,39539869281,43525641026,44338760354,45031928870,38916399949,37289809954
Namibia,NAM,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,343706728.3,466322128.5,457513630.5,510098644.6,435341015.4,353050747.1,416919256,566659774.1,583569562.3,557207953.6,654822208.5,759733169.2,915077138.8,838044190.1,858357609.6,987956356.3,988029446.7,1024993859,937925691.4,957689876.4,918686028.4,809609580.4,722268359.8,1094971208,1345764556,1400311355,1554456177,2085736239,1849796640,2117728123,2883062408,2877663247,3250238782,3302092314,3362076000,3107443055,
New Caledonia,NCL,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,298549768.2,297932878.2,287213245.5,289486621.4,323198678.9,488347158.5,,,,237755150.8,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,General government final consumption expenditure (current US$),36156337.34,44872036.37,45540807.46,44292571.37,43043323.29,43657713.68,49769121.67,53431504.44,54328829.35,54677906.58,56402035.69,57171347.97,69134485.28,81601131.34,83815986.61,113393084.4,138159997.1,184766964.4,205903758.3,240696714.1,260318609.1,237366706.7,228236679.6,202589558.5,149213881.2,156033338.6,215127721.6,250551877.6,353535772.1,342310843.2,416469573.1,344089421.4,409759577,253660032.2,249547599.3,262110426.5,227607181.6,259804608.6,283663851.9,323654850.2,234488757.6,240904945.6,265563032.5,425591659.2,498405405.6,531122166.4,547315774.4,671577918.6,810798800.3,874608179,780250243.8,925023009.7,917643745.1,1007883977,1234345641,1191332481,
Nigeria,NGA,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,8954356553,8052011494,5436813456,3747970758,3676164115,2607051176,1736144241,1779293692,1319865295,1526916102,1323966536,1746890793,1033035320,3245394032,3449935475,3504805125,4655891053,4472127273,2504838090,3869790053,3624018599,3966664787,3486161068,5913396319,7641279443,9975791614,16944946311,24221619456,21960315430,32150447112,34974764816,37798446590,36846963217,36750534901,28552041345,
Nicaragua,NIC,General government final consumption expenditure (current US$),19622968.43,20580192.43,22016015.1,21537411.1,24409059.95,45228573.93,52457143.14,61285713.93,62714288.29,65328569.29,74485716,80428570.5,82742859.21,88971427.5,117357139.1,143900002.8,172557139,199471435.4,251771424.5,272726322.5,431905263.4,537109971.1,577913056.3,862616698,1097448283,958946472,1020129816,1318388585,847372178.4,270489433.9,438903222.4,305958762.9,352680000,308937908.5,289389881,311221739.7,316451879.1,303576793.2,330323017.2,399519288.7,443148345.2,477092771.4,456858814,488851370.5,526477131.2,595985209.1,629761548.1,573062097.2,647225310.9,631035836.7,681177820.2,728272722,775576318.5,828530352.5,909849446.6,975191189,1093404541
Netherlands,NLD,General government final consumption expenditure (current US$),1934165997,2210552504,2496779318,2861369526,3405671825,3849457284,4293480247,4824456145,5227285577,5960972332,6867329945,8368985213,10589001854,13839542409,17033694155,21341631579,23274307385,27979791596,34824180485,41100672086,44305655509,37315011481,36764906165,35412630222,31264707486,31676325040,44075680158,55972370540,58325368603,55624798192,68014674331,70609107732,80083244987,78927536664,83971588933,99903925336,95224836601,86130562458,89555654299,90424035798,84367053621,89066666667,102676000000,130825000000,146076000000,151377000000,169981000000,195387000000,223597000000,226945000000,221486000000,232372000000,218266000000,226058000000,228180000000,190074000000,193040000000
Norway,NOR,General government final consumption expenditure (current US$),641245449.3,699197834.9,819629280.1,902029990.3,1001182134,1171607780,1299424710,1480664079,1626618981,1797797206,2012627924,2400544225,2909747731,3815775781,4653320577,5962425147,6781453313,7937071476,9178223299,10274876089,12044258179,11820716090,11901921289,11680828902,11285793053,11706951100,14967071010,18824786642,20310112015,20548048374,24298768312,25600425735,28721538338,26495538546,27492206983,32078387423,33523985240,32457092770,33166558429,34356087804,32558453953,35165875196,42303915429,50246603203,55006824116,60028249903,64330531863,75417370387,85984042553,83815021548,91879498139,104762000000,106385000000,111036000000,109807000000,90188116152,90590357143
Nepal,NPL,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,119532132,108078310.8,100800000,119588642.7,157416658.3,130416658.3,160166666.7,203922303.9,247616976.6,238789538.9,245817270.8,259120372,268433067.7,312627522.1,353316563.3,314258253.7,351124485.3,265211581.3,310416666.7,326265306.1,406967871.5,418128973.7,438137822.2,452219531.9,449286239.9,491733024.5,486870748.3,508178585.5,548537858.3,628764871.5,723528576,785264232,949799609.9,1240658112,1385653986,1599079639,1811405809,2028765843,1914676921,2055900442,2337258154,2314451066
Nauru,NRU,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,General government final consumption expenditure (current US$),,,,,,,,,,,986396685,1169070975,1411035489,1856129122,2275234418,2241924554,2215510522,2697738718,3471989967,3826505059,4544489481,4685704771,4623452294,4443349106,3828165509,4408695652,5424588086,7083874961,7947826087,7818547671,8392398255,7991222147,7853041259,8293789060,9288723365,10738575983,11666435410,11123368846,9823674930,10113654056,8952268037,9058262180,11110453941,14760596067,17645042017,20478772090,20363141171,25131917395,26169958530,23838465863,28654006846,32711052377,33902255636,35491813179,37501866549,32736972402,
Oman,OMN,General government final consumption expenditure (current US$),,,,,,,,4694835.681,9119270.458,12239020.88,32877369.81,62560153.99,108650338.7,179640718.6,570932252.5,662999421,697452229.3,777359583.1,788361320.2,1026925304,1495946439,1785465837,1972205848,2107122467,2339316734,2715982050,2431936911,2376332380,2486345904,2537321456,2604623927,2848969831,3039111313,3171554226,3219281404,3462008062,3617717815,3680104031,3645253576,3744343303,4190637191,4504551365,4764369311,4812743823,5552145644,6461898570,6932899870,7916514954,8625227568,9365669701,10642414648,12258886321,14985976890,16995380857,20032338753,19164609319,
Pakistan,PAK,General government final consumption expenditure (current US$),392482234.4,406971986.6,442251281,472490676.2,619487799.2,633557307.9,794624107.5,825283473.3,827173477.5,861402792.9,1017639668,1106677887,1115550215,730540083.2,862525232.3,1207070717,1448787889,1688282869,1930909010,2044343394,2377272687,2856161697,3177440749,3276063039,3765286294,3768205712,4070799826,4513952834,5967189063,6742668782,6056280157,6507832198,6277799076,6745651704,6286196775,7120805914,8006892968,7425548599,7005367591,6524154367,6391708142,5626279629,6307989607,7319259006,8033038041,8589700392,14325254024,15046557883,16582062945,17687758843,18301693164,20795183764,23535045215,25441249380,26300557775,29686863797,33607126120
Panama,PAN,General government final consumption expenditure (current US$),56085100,59553000,66847700,80241100,78088600,86579100,103679700,122693600,131184100,141348800,179137500,211953800,266412600,294171200,352041000,415556600,454136400,484718000,567993900,667148800,774654800,848470000,1053050000,1054205200,1166718400,1220780200,1331098600,1434601600,1177577000,1090130900,1111617000,1184392500,1219740600,1268719600,1322434900,1379384600,1411012700,1415503500,1557076300,1675521500,1720990900,1848080900,2042533000,2028723700,2166479400,2283352700,2375975700,2510700000,2881300000,3015700000,3576500000,3943200000,4253100000,4640500000,4886400000,5406000000,5853000000
Peru,PER,General government final consumption expenditure (current US$),196068383,248317487.2,283092954.3,322506178.7,427076496.3,522388059.7,615671641.8,615894052.4,558139544.7,602067163.7,883720949.9,1002583960,1175710594,1382428941,1550387597,2029629554,1891843918,2003579879,1357645534,1338824631,2422983731,2841581814,3010321101,2333292398,2076723392,1940000000,1895000000,2526666667,1313600000,1931442834,1921025099,2614131636,2826792386,2781563672,3948279002,5266424328,5723831642,5953453453,6094763433,5796129414,5925098140,6096462473,6115928021,6765060934,7515671686,8704765371,9676907103,10682007031,12502136095,13853993759,15528653853,17798554882,20943281771,23137051704,25493131384,24942218314,25573124870
Philippines,PHL,General government final consumption expenditure (current US$),564775517.3,649381690.7,396252153.9,459957274.8,508957806.1,565473145.8,611842442.2,680225297.6,752926208.7,827801937.9,620376796.4,692818383.9,821747468.1,961769015.6,1369790362,1599221844,1845221295,2021262225,2283255044,2580920625,2942061400,3121764118,3387470726,2749286852,2208555157,2338867004,2375733970,2787526072,3421854779,4057009574,4477201209,4508417459,5116080353,5496222331,6918825614,8440601375,9898686665,10856036674,9588266657,10141086321,9256179935,8450094367,8602558721,8560719536,8572823231,9317414619,11219428070,13867987341,15384524753,16598317133,19403620117,21744835664,27117512219,29468211015,30054318481,31993263462,33926495951
Palau,PLW,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,General government final consumption expenditure (current US$),,68992009.87,75600010.81,85904012.29,100016014.3,117594355.5,139881285.7,154104603,162728189,176055549.3,194198678.5,221001359.3,260598802.4,353784973.7,429309889.5,455164288.5,457492431.9,426711903,498377768.4,521775639.2,612908034,675185735.5,633852538.9,596938404.5,593478744.7,569029191.2,608503397.2,704593016.9,764502364.2,867372845.8,799542196.2,895683185.8,1041365150,1225804530,1023909029,791881665.8,1026345026,951345635.5,684365549.2,589339361.7,583420237.8,500265414.4,460048322.5,539521410.6,601410772.8,,,,,,,,,,,,
Poland,POL,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13880349648,21016207975,21969525420,21068446128,20940385885,26828453608,29593486888,28777482999,30875582667,30349121525,31069004395,35548010455,37014541422,41115453844,46632217848,56013475923,63715068493,77734123685,99306408766,82276529598,91644280834,95456473370,89700065253,95030822044,98912942979,85906353628,83931571183
Puerto Rico,PRI,General government final consumption expenditure (current US$),217900000,250200000,275100000,301400000,342300000,380100000,403700000,481000000,566800000,627800000,764800000,913800000,1040500000,1231300000,1325700000,1613900000,1612900000,1728900000,1867400000,2055300000,2281600000,2505000000,2419600000,2566700000,2887600000,3065200000,3235100000,3438000000,3715800000,4079400000,4431100000,4640700000,4805200000,5087400000,5357400000,5946000000,6493353000,6912848000,7098890000,7505067000,7229402000,7722012000,8356114000,8733492000,9100846000,10065445000,10329602000,10512406000,10518121000,11101698000,10841936000,10506598000,10784668000,10716011000,,,
"Korea, Dem. People’s Rep.",PRK,General government final consumption expenditure (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
